rank,candidate_id,caller_symbol,source_module,source_file,source_line,callee_symbol,callsite_family,function_status,candidate_level_proof,ready_to_reopen_domain,source_patch_authorized,blocker_class
24,4c90c6af8f9d,FILE_Load,SPEC_PSX,SPEC_PSX/FILE.C,45,printf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
25,4c90c6af8f9d,FILE_Load,SPEC_PSX,SPEC_PSX/FILE.C,48,printf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
26,4c90c6af8f9d,FILE_Load,SPEC_PSX,SPEC_PSX/FILE.C,49,PCclose,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
27,4c90c6af8f9d,DisplayFiles,SPEC_PSX,SPEC_PSX/LOADSAVE.C,88,strcpy,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
28,4c90c6af8f9d,DisplayFiles,SPEC_PSX,SPEC_PSX/LOADSAVE.C,94,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
29,4c90c6af8f9d,DisplayFiles,SPEC_PSX,SPEC_PSX/LOADSAVE.C,98,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
30,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,132,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
31,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,133,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
32,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,134,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
33,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,135,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
34,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,136,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
35,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,137,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
36,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,138,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
37,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,139,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
38,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,143,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
39,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,144,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
40,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,145,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
41,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,146,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
42,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,147,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
43,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,148,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
44,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,149,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
45,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,150,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
46,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,155,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
47,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,156,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
48,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,157,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
49,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,158,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
50,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,159,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
51,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,164,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
52,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,167,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
53,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,170,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
54,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,173,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
55,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,176,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
56,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,178,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
57,4c90c6af8f9d,DisplayConfig,SPEC_PSX,SPEC_PSX/SPECIFIC.C,181,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
58,4c90c6af8f9d,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,335,fopen,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
59,4c90c6af8f9d,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,338,fclose,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
60,4c90c6af8f9d,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,350,fopen,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
61,4c90c6af8f9d,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,355,fclose,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
62,4c90c6af8f9d,FILE_Length,SPEC_PSXPC,SPEC_PSXPC/FILE.C,54,printf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
63,4c90c6af8f9d,FILE_Length,SPEC_PSXPC,SPEC_PSXPC/FILE.C,55,fopen,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
64,4c90c6af8f9d,FILE_Length,SPEC_PSXPC,SPEC_PSXPC/FILE.C,59,printf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
65,4c90c6af8f9d,FILE_Length,SPEC_PSXPC,SPEC_PSXPC/FILE.C,63,printf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
66,4c90c6af8f9d,FILE_Length,SPEC_PSXPC,SPEC_PSXPC/FILE.C,67,printf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
67,4c90c6af8f9d,FILE_Length,SPEC_PSXPC,SPEC_PSXPC/FILE.C,68,fclose,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
68,4c90c6af8f9d,FILE_Load,SPEC_PSXPC,SPEC_PSXPC/FILE.C,14,fopen,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
69,4c90c6af8f9d,FILE_Load,SPEC_PSXPC,SPEC_PSXPC/FILE.C,18,fclose,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
70,4c90c6af8f9d,FILE_Load,SPEC_PSXPC,SPEC_PSXPC/FILE.C,19,DEL_CDFS_Read,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
71,4c90c6af8f9d,FILE_Load,SPEC_PSXPC,SPEC_PSXPC/FILE.C,25,printf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
72,4c90c6af8f9d,FILE_Load,SPEC_PSXPC,SPEC_PSXPC/FILE.C,26,fopen,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
73,4c90c6af8f9d,FILE_Load,SPEC_PSXPC,SPEC_PSXPC/FILE.C,30,printf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
74,4c90c6af8f9d,FILE_Load,SPEC_PSXPC,SPEC_PSXPC/FILE.C,34,printf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
75,4c90c6af8f9d,FILE_Load,SPEC_PSXPC,SPEC_PSXPC/FILE.C,39,printf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
76,4c90c6af8f9d,FILE_Load,SPEC_PSXPC,SPEC_PSXPC/FILE.C,42,printf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
77,4c90c6af8f9d,FILE_Load,SPEC_PSXPC,SPEC_PSXPC/FILE.C,43,fclose,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
78,4c90c6af8f9d,DisplayFiles,SPEC_PSXPC,SPEC_PSXPC/LOADSAVE.C,79,strcpy,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
79,4c90c6af8f9d,DisplayFiles,SPEC_PSXPC,SPEC_PSXPC/LOADSAVE.C,85,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
80,4c90c6af8f9d,DisplayFiles,SPEC_PSXPC,SPEC_PSXPC/LOADSAVE.C,89,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
81,4c90c6af8f9d,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,372,VSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
82,4c90c6af8f9d,FILE_Length,SPEC_PSXPC_N,SPEC_PSXPC_N/FILE.C,82,printf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
83,4c90c6af8f9d,FILE_Length,SPEC_PSXPC_N,SPEC_PSXPC_N/FILE.C,83,PCopen,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
84,4c90c6af8f9d,FILE_Length,SPEC_PSXPC_N,SPEC_PSXPC_N/FILE.C,87,printf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
85,4c90c6af8f9d,FILE_Length,SPEC_PSXPC_N,SPEC_PSXPC_N/FILE.C,92,printf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
86,4c90c6af8f9d,FILE_Length,SPEC_PSXPC_N,SPEC_PSXPC_N/FILE.C,95,printf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
87,4c90c6af8f9d,FILE_Length,SPEC_PSXPC_N,SPEC_PSXPC_N/FILE.C,96,PCclose,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
88,4c90c6af8f9d,FILE_Load,SPEC_PSXPC_N,SPEC_PSXPC_N/FILE.C,31,DEL_CDFS_Read,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
89,4c90c6af8f9d,FILE_Load,SPEC_PSXPC_N,SPEC_PSXPC_N/FILE.C,37,printf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
90,4c90c6af8f9d,FILE_Load,SPEC_PSXPC_N,SPEC_PSXPC_N/FILE.C,38,PCopen,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
91,4c90c6af8f9d,FILE_Load,SPEC_PSXPC_N,SPEC_PSXPC_N/FILE.C,42,printf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
92,4c90c6af8f9d,FILE_Load,SPEC_PSXPC_N,SPEC_PSXPC_N/FILE.C,46,printf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
93,4c90c6af8f9d,FILE_Load,SPEC_PSXPC_N,SPEC_PSXPC_N/FILE.C,50,printf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
94,4c90c6af8f9d,FILE_Load,SPEC_PSXPC_N,SPEC_PSXPC_N/FILE.C,53,printf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
95,4c90c6af8f9d,FILE_Load,SPEC_PSXPC_N,SPEC_PSXPC_N/FILE.C,54,PCclose,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
96,4c90c6af8f9d,DisplayFiles,SPEC_PSXPC_N,SPEC_PSXPC_N/LOADSAVE.C,88,strcpy,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
97,4c90c6af8f9d,DisplayFiles,SPEC_PSXPC_N,SPEC_PSXPC_N/LOADSAVE.C,94,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
98,4c90c6af8f9d,DisplayFiles,SPEC_PSXPC_N,SPEC_PSXPC_N/LOADSAVE.C,98,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
99,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,132,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
100,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,133,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
101,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,134,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
102,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,135,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
103,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,136,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
104,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,137,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
105,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,138,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
106,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,139,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
107,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,143,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
108,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,144,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
109,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,145,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
110,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,146,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
111,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,147,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
112,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,148,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
113,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,149,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
114,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,150,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
115,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,155,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
116,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,156,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
117,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,157,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
118,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,158,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
119,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,159,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
120,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,164,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
121,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,167,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
122,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,170,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
123,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,173,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
124,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,176,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
125,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,178,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
126,4c90c6af8f9d,DisplayConfig,SPEC_PSXPC_N,SPEC_PSXPC_N/SPECIFIC.C,181,PrintString,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
