rank,candidate_id,caller_symbol,source_module,source_file,source_line,callee_symbol,callsite_family,function_status,candidate_level_proof,ready_to_reopen_domain,source_patch_authorized,blocker_class
18,653df7c5909b,InitNewCDSystem,SPEC_PSX,SPEC_PSX/CD.C,356,CdSearchFile,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
19,653df7c5909b,InitNewCDSystem,SPEC_PSX,SPEC_PSX/CD.C,357,CdControlB,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
20,653df7c5909b,InitNewCDSystem,SPEC_PSX,SPEC_PSX/CD.C,358,CdRead,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
21,653df7c5909b,InitNewCDSystem,SPEC_PSX,SPEC_PSX/CD.C,360,CdReadSync,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
22,653df7c5909b,InitNewCDSystem,SPEC_PSX,SPEC_PSX/CD.C,362,VSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
23,653df7c5909b,InitNewCDSystem,SPEC_PSX,SPEC_PSX/CD.C,365,memcpy,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
24,653df7c5909b,InitNewCDSystem,SPEC_PSX,SPEC_PSX/CD.C,367,CdPosToInt,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
25,653df7c5909b,InitNewCDSystem,SPEC_PSX,SPEC_PSX/CD.C,373,sprintf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
26,653df7c5909b,InitNewCDSystem,SPEC_PSX,SPEC_PSX/CD.C,374,CdSearchFile,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
27,653df7c5909b,InitNewCDSystem,SPEC_PSX,SPEC_PSX/CD.C,375,CdPosToInt,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
28,653df7c5909b,S_CDPlay,SPEC_PSX,SPEC_PSX/CD.C,268,CdControlB,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
29,653df7c5909b,S_CDPlay,SPEC_PSX,SPEC_PSX/CD.C,269,VSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
30,653df7c5909b,S_CDPlay,SPEC_PSX,SPEC_PSX/CD.C,270,CdControlB,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
31,653df7c5909b,S_CDPlay,SPEC_PSX,SPEC_PSX/CD.C,271,DEL_ChangeCDMode,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
32,653df7c5909b,S_CDStop,SPEC_PSX,SPEC_PSX/CD.C,298,CdControlB,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
33,653df7c5909b,S_CDStop,SPEC_PSX,SPEC_PSX/CD.C,303,DEL_ChangeCDMode,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
34,653df7c5909b,S_PlayFMV,SPEC_PSX,SPEC_PSX/MOVIE.C,25,FMV_InitialiseVRAM,audio-movie-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
35,653df7c5909b,S_PlayFMV,SPEC_PSX,SPEC_PSX/MOVIE.C,27,VSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
36,653df7c5909b,S_PlayFMV,SPEC_PSX,SPEC_PSX/MOVIE.C,29,SetDefDispEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
37,653df7c5909b,DEL_CDFS_Read,SPEC_PSXPC,SPEC_PSXPC/CD.C,447,fopen,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
38,653df7c5909b,DEL_CDFS_Read,SPEC_PSXPC,SPEC_PSXPC/CD.C,448,assert,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
39,653df7c5909b,DEL_CDFS_Read,SPEC_PSXPC,SPEC_PSXPC/CD.C,449,fseek,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
40,653df7c5909b,DEL_CDFS_Read,SPEC_PSXPC,SPEC_PSXPC/CD.C,458,fread,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
41,653df7c5909b,DEL_CDFS_Read,SPEC_PSXPC,SPEC_PSXPC/CD.C,467,fread,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
42,653df7c5909b,DEL_CDFS_Read,SPEC_PSXPC,SPEC_PSXPC/CD.C,471,fclose,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
43,653df7c5909b,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,335,fopen,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
44,653df7c5909b,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,336,assert,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
45,653df7c5909b,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,337,fread,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
46,653df7c5909b,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,338,fclose,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
47,653df7c5909b,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,340,memcpy,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
48,653df7c5909b,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,349,sprintf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
49,653df7c5909b,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,350,fopen,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
50,653df7c5909b,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,351,assert,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
51,653df7c5909b,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,352,fseek,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
52,653df7c5909b,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,354,ftell,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
53,653df7c5909b,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,355,fclose,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
54,653df7c5909b,S_CDPlay,SPEC_PSXPC,SPEC_PSXPC/CD.C,255,DEL_ChangeCDMode,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
55,653df7c5909b,S_CDStop,SPEC_PSXPC,SPEC_PSXPC/CD.C,285,DEL_ChangeCDMode,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
56,653df7c5909b,S_PlayFMV,SPEC_PSXPC,SPEC_PSXPC/MOVIE.C,24,FMV_InitialiseVRAM,audio-movie-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
57,653df7c5909b,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,473,DEL_ChangeCDMode,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
58,653df7c5909b,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,480,CdIntToPos,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
59,653df7c5909b,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,481,CdControlB,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
60,653df7c5909b,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,483,CdRead,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
61,653df7c5909b,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,486,CdReadSync,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
62,653df7c5909b,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,488,VSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
63,653df7c5909b,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,491,CdIntToPos,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
64,653df7c5909b,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,492,eprintf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
65,653df7c5909b,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,493,DECODE_BCD,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
66,653df7c5909b,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,494,DECODE_BCD,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
67,653df7c5909b,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,495,DECODE_BCD,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
68,653df7c5909b,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,506,CdIntToPos,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
69,653df7c5909b,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,507,CdControlB,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
70,653df7c5909b,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,508,CdRead,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
71,653df7c5909b,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,510,CdReadSync,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
72,653df7c5909b,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,512,VSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
73,653df7c5909b,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,515,memcpy,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
74,653df7c5909b,DEL_ChangeCDMode,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,409,CdControlB,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
75,653df7c5909b,DEL_ChangeCDMode,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,410,VSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
76,653df7c5909b,DEL_ChangeCDMode,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,428,CdControlB,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
77,653df7c5909b,DEL_ChangeCDMode,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,429,VSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
78,653df7c5909b,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,363,DEL_ChangeCDMode,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
79,653df7c5909b,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,366,CdSearchFile,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
80,653df7c5909b,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,367,CdControlB,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
81,653df7c5909b,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,368,CdRead,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
82,653df7c5909b,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,370,CdReadSync,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
83,653df7c5909b,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,372,VSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
84,653df7c5909b,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,375,memcpy,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
85,653df7c5909b,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,377,CdPosToInt,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
86,653df7c5909b,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,383,sprintf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
87,653df7c5909b,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,384,CdSearchFile,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
88,653df7c5909b,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,385,CdPosToInt,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
89,653df7c5909b,S_CDPlay,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,274,CdControlB,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
90,653df7c5909b,S_CDPlay,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,275,VSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
91,653df7c5909b,S_CDPlay,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,276,CdControlB,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
92,653df7c5909b,S_CDPlay,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,277,DEL_ChangeCDMode,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
93,653df7c5909b,S_CDStop,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,304,CdControlB,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
94,653df7c5909b,S_CDStop,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,309,DEL_ChangeCDMode,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
95,653df7c5909b,S_PlayFMV,SPEC_PSXPC_N,SPEC_PSXPC_N/MOVIE.C,25,FMV_InitialiseVRAM,audio-movie-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
96,653df7c5909b,S_PlayFMV,SPEC_PSXPC_N,SPEC_PSXPC_N/MOVIE.C,27,VSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
97,653df7c5909b,S_PlayFMV,SPEC_PSXPC_N,SPEC_PSXPC_N/MOVIE.C,32,SetDefDispEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
