rank,candidate_id,caller_symbol,source_module,source_file,source_line,callee_symbol,callsite_family,function_status,candidate_level_proof,ready_to_reopen_domain,source_patch_authorized,blocker_class
38,1e35f3f4fb97,GPU_FlipNoIdle,SPEC_PSX,SPEC_PSX/GPU.C,98,VSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
39,1e35f3f4fb97,GPU_FlipNoIdle,SPEC_PSX,SPEC_PSX/GPU.C,105,VSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
40,1e35f3f4fb97,GPU_FlipNoIdle,SPEC_PSX,SPEC_PSX/GPU.C,110,PutDispEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
41,1e35f3f4fb97,GPU_FlipNoIdle,SPEC_PSX,SPEC_PSX/GPU.C,111,DrawOTagEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
42,1e35f3f4fb97,GPU_FlipNoIdle,SPEC_PSX,SPEC_PSX/GPU.C,114,ProfileStartCount,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
43,1e35f3f4fb97,LOAD_Start,SPEC_PSX,SPEC_PSX/LOAD_LEV.C,322,DrawSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
44,1e35f3f4fb97,LOAD_Start,SPEC_PSX,SPEC_PSX/LOAD_LEV.C,323,VSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
45,1e35f3f4fb97,LOAD_Start,SPEC_PSX,SPEC_PSX/LOAD_LEV.C,325,GPU_UseOrderingTables,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
46,1e35f3f4fb97,LOAD_Start,SPEC_PSX,SPEC_PSX/LOAD_LEV.C,333,PutDispEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
47,1e35f3f4fb97,LOAD_Start,SPEC_PSX,SPEC_PSX/LOAD_LEV.C,337,game_malloc,memory-allocation-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
48,1e35f3f4fb97,LOAD_Start,SPEC_PSX,SPEC_PSX/LOAD_LEV.C,342,PCopen,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
49,1e35f3f4fb97,LOAD_Start,SPEC_PSX,SPEC_PSX/LOAD_LEV.C,343,FILE_Read,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
50,1e35f3f4fb97,LOAD_Start,SPEC_PSX,SPEC_PSX/LOAD_LEV.C,344,PCclose,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
51,1e35f3f4fb97,LOAD_Start,SPEC_PSX,SPEC_PSX/LOAD_LEV.C,349,DEL_CDFS_OpenFile,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
52,1e35f3f4fb97,LOAD_Start,SPEC_PSX,SPEC_PSX/LOAD_LEV.C,353,DEL_CDFS_Read,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
53,1e35f3f4fb97,LOAD_Start,SPEC_PSX,SPEC_PSX/LOAD_LEV.C,356,DEL_CDFS_OpenFile,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
54,1e35f3f4fb97,LOAD_Start,SPEC_PSX,SPEC_PSX/LOAD_LEV.C,359,DEL_CDFS_Seek,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
55,1e35f3f4fb97,LOAD_Start,SPEC_PSX,SPEC_PSX/LOAD_LEV.C,364,DEL_CDFS_Read,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
56,1e35f3f4fb97,LOAD_Start,SPEC_PSX,SPEC_PSX/LOAD_LEV.C,375,LoadImage,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
57,1e35f3f4fb97,LOAD_Start,SPEC_PSX,SPEC_PSX/LOAD_LEV.C,376,DrawSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
58,1e35f3f4fb97,LOAD_Start,SPEC_PSX,SPEC_PSX/LOAD_LEV.C,402,LoadImage,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
59,1e35f3f4fb97,LOAD_Start,SPEC_PSX,SPEC_PSX/LOAD_LEV.C,403,DrawSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
60,1e35f3f4fb97,LOAD_Start,SPEC_PSX,SPEC_PSX/LOAD_LEV.C,404,game_free,memory-allocation-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
61,1e35f3f4fb97,LOAD_Start,SPEC_PSX,SPEC_PSX/LOAD_LEV.C,407,LOAD_DrawEnable,platform-lifecycle-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
62,1e35f3f4fb97,mcOpen,SPEC_PSX,SPEC_PSX/MEMCARD.C,73,MemCardStart,memory-card-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
63,1e35f3f4fb97,mcOpen,SPEC_PSX,SPEC_PSX/MEMCARD.C,80,mcGetStatus,memory-card-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
64,1e35f3f4fb97,mcOpen,SPEC_PSX,SPEC_PSX/MEMCARD.C,81,VSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
65,1e35f3f4fb97,S_PlayFMV,SPEC_PSX,SPEC_PSX/MOVIE.C,25,FMV_InitialiseVRAM,audio-movie-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
66,1e35f3f4fb97,S_PlayFMV,SPEC_PSX,SPEC_PSX/MOVIE.C,27,VSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
67,1e35f3f4fb97,S_PlayFMV,SPEC_PSX,SPEC_PSX/MOVIE.C,29,SetDefDispEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
68,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,41,SetSp,platform-lifecycle-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
69,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,42,ResetCallback,platform-lifecycle-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
70,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,44,SPU_Init,audio-movie-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
71,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,46,ResetGraph,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
72,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,47,SetGraphDebug,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
73,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,48,InitGeom,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
74,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,50,SetDefDrawEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
75,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,51,SetDefDrawEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
76,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,53,SetDefDispEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
77,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,54,SetDefDispEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
78,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,62,GPU_ClearVRAM,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
79,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,63,GPU_FlipToBuffer,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
80,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,65,SetDispMask,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
81,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,66,VSyncCallback,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
82,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,68,VSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
83,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,69,DrawSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
84,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,71,PutDispEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
85,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,73,MemCardInit,memory-card-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
86,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,75,PadInitDirect,input-pad-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
87,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,76,PadSetAct,input-pad-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
88,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,77,PadStartCom,input-pad-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
89,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,78,CdInit,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
90,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,79,CdSetDebug,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
91,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,84,CDDA_SetMasterVolume,audio-movie-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
92,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,86,CDDA_SetMasterVolume,audio-movie-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
93,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,89,GPU_UseOrderingTables,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
94,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,90,GPU_UsePolygonBuffers,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
95,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,91,GPU_GetScreenPosition,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
96,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,116,init_game_malloc,memory-allocation-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
97,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,118,SOUND_Init,audio-movie-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
98,1e35f3f4fb97,main,SPEC_PSX,SPEC_PSX/PSXMAIN.C,119,DoGameflow,platform-lifecycle-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
99,1e35f3f4fb97,DEL_CDFS_Read,SPEC_PSXPC,SPEC_PSXPC/CD.C,447,fopen,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
100,1e35f3f4fb97,DEL_CDFS_Read,SPEC_PSXPC,SPEC_PSXPC/CD.C,448,assert,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
101,1e35f3f4fb97,DEL_CDFS_Read,SPEC_PSXPC,SPEC_PSXPC/CD.C,449,fseek,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
102,1e35f3f4fb97,DEL_CDFS_Read,SPEC_PSXPC,SPEC_PSXPC/CD.C,458,fread,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
103,1e35f3f4fb97,DEL_CDFS_Read,SPEC_PSXPC,SPEC_PSXPC/CD.C,467,fread,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
104,1e35f3f4fb97,DEL_CDFS_Read,SPEC_PSXPC,SPEC_PSXPC/CD.C,471,fclose,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
105,1e35f3f4fb97,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,335,fopen,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
106,1e35f3f4fb97,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,336,assert,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
107,1e35f3f4fb97,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,337,fread,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
108,1e35f3f4fb97,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,338,fclose,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
109,1e35f3f4fb97,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,340,memcpy,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
110,1e35f3f4fb97,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,349,sprintf,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
111,1e35f3f4fb97,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,350,fopen,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
112,1e35f3f4fb97,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,351,assert,diagnostic-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
113,1e35f3f4fb97,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,352,fseek,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
114,1e35f3f4fb97,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,354,ftell,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
115,1e35f3f4fb97,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,355,fclose,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
116,1e35f3f4fb97,S_CDPlay,SPEC_PSXPC,SPEC_PSXPC/CD.C,255,DEL_ChangeCDMode,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
117,1e35f3f4fb97,S_StartSyncedAudio,SPEC_PSXPC,SPEC_PSXPC/CD.C,313,S_CDPlay,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
118,1e35f3f4fb97,GPU_FlipNoIdle,SPEC_PSXPC,SPEC_PSXPC/GPU.C,78,ProfileRGB,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
119,1e35f3f4fb97,GPU_FlipNoIdle,SPEC_PSXPC,SPEC_PSXPC/GPU.C,79,ProfileAddOT,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
120,1e35f3f4fb97,GPU_FlipNoIdle,SPEC_PSXPC,SPEC_PSXPC/GPU.C,86,ProfileAddDrawOT,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
121,1e35f3f4fb97,GPU_FlipNoIdle,SPEC_PSXPC,SPEC_PSXPC/GPU.C,110,ProfileStartCount,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
122,1e35f3f4fb97,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,324,GPU_UseOrderingTables,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
123,1e35f3f4fb97,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,335,game_malloc,memory-allocation-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
124,1e35f3f4fb97,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,340,fopen,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
125,1e35f3f4fb97,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,341,FILE_Read,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
126,1e35f3f4fb97,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,342,fclose,file-io-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
127,1e35f3f4fb97,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,347,DEL_CDFS_OpenFile,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
128,1e35f3f4fb97,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,351,DEL_CDFS_Read,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
129,1e35f3f4fb97,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,354,DEL_CDFS_OpenFile,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
130,1e35f3f4fb97,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,357,DEL_CDFS_Seek,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
131,1e35f3f4fb97,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,362,DEL_CDFS_Read,cd-audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
132,1e35f3f4fb97,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,397,game_free,memory-allocation-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
133,1e35f3f4fb97,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,400,LOAD_DrawEnable,platform-lifecycle-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
134,1e35f3f4fb97,mcOpen,SPEC_PSXPC,SPEC_PSXPC/MEMCARD.C,73,mcGetStatus,memory-card-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
135,1e35f3f4fb97,GPU_ClearVRAM,SPEC_PSXPC,SPEC_PSXPC/MISC.C,239,clear_a_rect,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
136,1e35f3f4fb97,GPU_ClearVRAM,SPEC_PSXPC,SPEC_PSXPC/MISC.C,243,clear_a_rect,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
137,1e35f3f4fb97,GPU_ClearVRAM,SPEC_PSXPC,SPEC_PSXPC/MISC.C,247,clear_a_rect,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
138,1e35f3f4fb97,GPU_ClearVRAM,SPEC_PSXPC,SPEC_PSXPC/MISC.C,251,clear_a_rect,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
139,1e35f3f4fb97,S_PlayFMV,SPEC_PSXPC,SPEC_PSXPC/MOVIE.C,24,FMV_InitialiseVRAM,audio-movie-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
140,1e35f3f4fb97,main,SPEC_PSXPC,SPEC_PSXPC/PSXPCMAIN.C,41,SPU_Init,audio-movie-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
