rank,candidate_id,caller_symbol,source_module,source_file,source_line,callee_symbol,callsite_family,function_status,candidate_level_proof,ready_to_reopen_domain,source_patch_authorized,blocker_class
30,f457f2772655,DoLevel,GAME,GAME/GAMEFLOW.C,1436,S_CDStop,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
31,f457f2772655,DoLevel,GAME,GAME/GAMEFLOW.C,1461,S_PlayFMV,frontend-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
32,f457f2772655,DoLevel,GAME,GAME/GAMEFLOW.C,1466,S_PlayFMV,frontend-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
33,f457f2772655,LoadGameflow,GAME,GAME/GAMEFLOW.C,555,FILE_Length,gameflow-load-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
34,f457f2772655,LoadGameflow,GAME,GAME/GAMEFLOW.C,556,game_malloc,gameflow-load-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
35,f457f2772655,LoadGameflow,GAME,GAME/GAMEFLOW.C,557,FILE_Load,gameflow-load-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
36,f457f2772655,LoadGameflow,GAME,GAME/GAMEFLOW.C,561,LoadFile,gameflow-load-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
37,f457f2772655,LoadGameflow,GAME,GAME/GAMEFLOW.C,589,LoadFile,gameflow-load-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
38,f457f2772655,LoadGameflow,GAME,GAME/GAMEFLOW.C,593,FILE_Length,gameflow-load-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
39,f457f2772655,LoadGameflow,GAME,GAME/GAMEFLOW.C,596,strlen,gameflow-load-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
40,f457f2772655,LoadGameflow,GAME,GAME/GAMEFLOW.C,602,FILE_Load,gameflow-load-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
41,f457f2772655,LoadGameflow,GAME,GAME/GAMEFLOW.C,605,memcpy,savegame-memory-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
42,f457f2772655,LoadGameflow,GAME,GAME/GAMEFLOW.C,609,memcpy,savegame-memory-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
43,f457f2772655,LoadGameflow,GAME,GAME/GAMEFLOW.C,614,memcpy,savegame-memory-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
44,f457f2772655,LoadGameflow,GAME,GAME/GAMEFLOW.C,616,memcpy,savegame-memory-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
45,f457f2772655,LoadGameflow,GAME,GAME/GAMEFLOW.C,622,memcpy,savegame-memory-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
46,f457f2772655,LoadGameflow,GAME,GAME/GAMEFLOW.C,626,memcpy,savegame-memory-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
47,f457f2772655,LaraSwimCollision,GAME,GAME/LARASWIM.C,804,ABS,lara-state-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
48,f457f2772655,LaraSwimCollision,GAME,GAME/LARASWIM.C,804,SIN,lara-state-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
49,f457f2772655,LaraSwimCollision,GAME,GAME/LARASWIM.C,804,SIN,lara-state-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
50,f457f2772655,LaraSwimCollision,GAME,GAME/LARASWIM.C,804,SIN,lara-state-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
51,f457f2772655,LaraSwimCollision,GAME,GAME/LARASWIM.C,804,SIN,lara-state-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
52,f457f2772655,LaraSwimCollision,GAME,GAME/LARASWIM.C,854,S_MemCpy,savegame-memory-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
53,f457f2772655,LaraSwimCollision,GAME,GAME/LARASWIM.C,855,S_MemCpy,savegame-memory-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
54,f457f2772655,LaraSwimCollision,GAME,GAME/LARASWIM.C,869,GetCollisionInfo,collision-trigger-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
55,f457f2772655,LaraSwimCollision,GAME,GAME/LARASWIM.C,878,GetCollisionInfo,collision-trigger-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
56,f457f2772655,LaraSwimCollision,GAME,GAME/LARASWIM.C,888,GetCollisionInfo,collision-trigger-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
57,f457f2772655,LaraSwimCollision,GAME,GAME/LARASWIM.C,889,ShiftItem,collision-trigger-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
58,f457f2772655,LaraSwimCollision,GAME,GAME/LARASWIM.C,899,ANGLE,lara-state-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
59,f457f2772655,LaraSwimCollision,GAME,GAME/LARASWIM.C,902,ANGLE,lara-state-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
60,f457f2772655,LaraSwimCollision,GAME,GAME/LARASWIM.C,912,ANGLE,lara-state-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
61,f457f2772655,LaraSwimCollision,GAME,GAME/LARASWIM.C,915,ANGLE,lara-state-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
62,f457f2772655,LaraSwimCollision,GAME,GAME/LARASWIM.C,991,ANGLE,lara-state-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
63,f457f2772655,LaraSwimCollision,GAME,GAME/LARASWIM.C,1047,SoundEffect,audio-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
64,f457f2772655,LaraSwimCollision,GAME,GAME/LARASWIM.C,1047,GetRandomControl,lara-state-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
65,f457f2772655,LaraSwimCollision,GAME,GAME/LARASWIM.C,1069,LaraTestWaterDepth,collision-trigger-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
66,f457f2772655,RestoreLaraData,GAME,GAME/SAVEGAME.C,312,memcpy,savegame-memory-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
67,f457f2772655,RestoreLaraData,GAME,GAME/SAVEGAME.C,327,LaraBurn,lara-state-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
68,f457f2772655,RestoreLaraData,GAME,GAME/SAVEGAME.C,335,CreateItem,lara-state-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
69,f457f2772655,SaveLaraData,GAME,GAME/SAVEGAME.C,368,memcpy,savegame-memory-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
70,f457f2772655,sgSaveGame,GAME,GAME/SAVEGAME.C,71,SaveLevelData,savegame-memory-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
71,f457f2772655,sgSaveGame,GAME,GAME/SAVEGAME.C,72,SaveLaraData,savegame-memory-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
72,f457f2772655,sgSaveGame,GAME,GAME/SAVEGAME.C,74,GetRandomControl,lara-state-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
73,f457f2772655,sgSaveGame,GAME,GAME/SAVEGAME.C,76,memcpy,savegame-memory-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
74,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,495,Spline,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
75,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,496,Spline,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
76,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,497,Spline,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
77,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,499,Spline,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
78,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,500,Spline,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
79,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,501,Spline,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
80,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,503,Spline,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
81,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,504,Spline,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
82,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,505,Spline,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
83,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,516,SetScreenFadeIn,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
84,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,529,SetScreenFadeOut,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
85,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,555,Spline,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
86,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,556,Spline,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
87,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,557,Spline,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
88,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,563,phd_sqrt_asm,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
89,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,643,CalculateCamera,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
90,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,650,SetFadeClip,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
91,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,655,AlterFOV,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
92,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,656,CalculateCamera,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
93,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,681,IsRoomOutside,collision-trigger-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
94,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,691,GetFloor,collision-trigger-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
95,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,695,AlterFOV,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
96,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,703,phd_sqrt_asm,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
97,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,709,GetRandomControl,lara-state-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
98,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,710,GetRandomControl,lara-state-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
99,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,711,GetRandomControl,lara-state-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
100,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,717,phd_QuickW2VMatrix,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
101,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,729,phd_LookAt,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
102,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,739,TestTriggersAtXYZ,collision-trigger-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
103,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,744,TestTriggersAtXYZ,collision-trigger-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
104,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,745,TestTriggersAtXYZ,collision-trigger-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
105,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,826,phd_sqrt_asm,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
106,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,868,SetFadeClip,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
107,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,993,S_MemCpy,savegame-memory-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
108,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,998,CalculateCamera,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
109,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,1031,S_MemCpy,savegame-memory-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
110,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,1033,phd_LookAt,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
111,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,1047,TestTriggersAtXYZ,collision-trigger-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
112,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,1051,TestTriggersAtXYZ,collision-trigger-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
113,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,1052,TestTriggersAtXYZ,collision-trigger-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
114,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,1062,SetFadeClip,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
115,f457f2772655,CalculateSpotCams,GAME,GAME/SPOTCAM.C,1088,AlterFOV,camera-runtime-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
116,f457f2772655,DEL_CDFS_Read,SPEC_PSX,SPEC_PSX/CD.C,463,DEL_ChangeCDMode,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
117,f457f2772655,DEL_CDFS_Read,SPEC_PSX,SPEC_PSX/CD.C,470,CdIntToPos,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
118,f457f2772655,DEL_CDFS_Read,SPEC_PSX,SPEC_PSX/CD.C,471,CdControlB,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
119,f457f2772655,DEL_CDFS_Read,SPEC_PSX,SPEC_PSX/CD.C,473,CdRead,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
120,f457f2772655,DEL_CDFS_Read,SPEC_PSX,SPEC_PSX/CD.C,476,CdReadSync,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
121,f457f2772655,DEL_CDFS_Read,SPEC_PSX,SPEC_PSX/CD.C,478,VSync,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
122,f457f2772655,DEL_CDFS_Read,SPEC_PSX,SPEC_PSX/CD.C,488,CdIntToPos,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
123,f457f2772655,DEL_CDFS_Read,SPEC_PSX,SPEC_PSX/CD.C,489,CdControlB,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
124,f457f2772655,DEL_CDFS_Read,SPEC_PSX,SPEC_PSX/CD.C,490,CdRead,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
125,f457f2772655,DEL_CDFS_Read,SPEC_PSX,SPEC_PSX/CD.C,492,CdReadSync,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
126,f457f2772655,DEL_CDFS_Read,SPEC_PSX,SPEC_PSX/CD.C,494,VSync,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
127,f457f2772655,DEL_CDFS_Read,SPEC_PSX,SPEC_PSX/CD.C,497,memcpy,savegame-memory-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
128,f457f2772655,InitNewCDSystem,SPEC_PSX,SPEC_PSX/CD.C,353,DEL_ChangeCDMode,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
129,f457f2772655,InitNewCDSystem,SPEC_PSX,SPEC_PSX/CD.C,356,CdSearchFile,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
130,f457f2772655,InitNewCDSystem,SPEC_PSX,SPEC_PSX/CD.C,357,CdControlB,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
131,f457f2772655,InitNewCDSystem,SPEC_PSX,SPEC_PSX/CD.C,358,CdRead,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
132,f457f2772655,InitNewCDSystem,SPEC_PSX,SPEC_PSX/CD.C,360,CdReadSync,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
133,f457f2772655,InitNewCDSystem,SPEC_PSX,SPEC_PSX/CD.C,362,VSync,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
134,f457f2772655,InitNewCDSystem,SPEC_PSX,SPEC_PSX/CD.C,365,memcpy,savegame-memory-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
135,f457f2772655,InitNewCDSystem,SPEC_PSX,SPEC_PSX/CD.C,367,CdPosToInt,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
136,f457f2772655,InitNewCDSystem,SPEC_PSX,SPEC_PSX/CD.C,373,sprintf,platform-file-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
137,f457f2772655,InitNewCDSystem,SPEC_PSX,SPEC_PSX/CD.C,374,CdSearchFile,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
138,f457f2772655,InitNewCDSystem,SPEC_PSX,SPEC_PSX/CD.C,375,CdPosToInt,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
139,f457f2772655,InitNewCDSystem,SPEC_PSX,SPEC_PSX/CD.C,385,address-derived-helper,address-derived-symbol-omitted,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
140,f457f2772655,DEL_CDFS_Read,SPEC_PSXPC,SPEC_PSXPC/CD.C,447,fopen,platform-file-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
141,f457f2772655,DEL_CDFS_Read,SPEC_PSXPC,SPEC_PSXPC/CD.C,448,assert,platform-file-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
142,f457f2772655,DEL_CDFS_Read,SPEC_PSXPC,SPEC_PSXPC/CD.C,449,fseek,platform-file-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
143,f457f2772655,DEL_CDFS_Read,SPEC_PSXPC,SPEC_PSXPC/CD.C,458,fread,platform-file-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
144,f457f2772655,DEL_CDFS_Read,SPEC_PSXPC,SPEC_PSXPC/CD.C,467,fread,platform-file-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
145,f457f2772655,DEL_CDFS_Read,SPEC_PSXPC,SPEC_PSXPC/CD.C,471,fclose,platform-file-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
146,f457f2772655,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,335,fopen,platform-file-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
147,f457f2772655,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,336,assert,platform-file-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
148,f457f2772655,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,337,fread,platform-file-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
149,f457f2772655,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,338,fclose,platform-file-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
150,f457f2772655,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,340,memcpy,savegame-memory-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
151,f457f2772655,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,349,sprintf,platform-file-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
152,f457f2772655,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,350,fopen,platform-file-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
153,f457f2772655,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,351,assert,platform-file-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
154,f457f2772655,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,352,fseek,platform-file-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
155,f457f2772655,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,354,ftell,platform-file-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
