rank,candidate_id,caller_symbol,source_module,source_file,source_line,callee_symbol,callsite_family,function_status,candidate_level_proof,ready_to_reopen_domain,source_patch_authorized,blocker_class
31,95c41ac597d6,MoveCamera,GAME,GAME/CAMERA.C,2365,GetHeight,collision-geometry-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
32,95c41ac597d6,MoveCamera,GAME,GAME/CAMERA.C,2366,GetCeiling,collision-geometry-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
33,95c41ac597d6,MoveCamera,GAME,GAME/CAMERA.C,2371,mgLOS,collision-geometry-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
34,95c41ac597d6,MoveCamera,GAME,GAME/CAMERA.C,2373,ABS,math-transform-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
35,95c41ac597d6,MoveCamera,GAME,GAME/CAMERA.C,2374,ABS,math-transform-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
36,95c41ac597d6,MoveCamera,GAME,GAME/CAMERA.C,2375,ABS,math-transform-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
37,95c41ac597d6,MoveCamera,GAME,GAME/CAMERA.C,2389,mgLOS,collision-geometry-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
38,95c41ac597d6,MoveCamera,GAME,GAME/CAMERA.C,2413,GetFloor,collision-geometry-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
39,95c41ac597d6,MoveCamera,GAME,GAME/CAMERA.C,2414,GetHeight,collision-geometry-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
40,95c41ac597d6,MoveCamera,GAME,GAME/CAMERA.C,2415,GetCeiling,collision-geometry-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
41,95c41ac597d6,MoveCamera,GAME,GAME/CAMERA.C,2445,GetFloor,collision-geometry-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
42,95c41ac597d6,MoveCamera,GAME,GAME/CAMERA.C,2455,phd_LookAt,math-transform-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
43,95c41ac597d6,MoveCamera,GAME,GAME/CAMERA.C,2457,phd_LookAt,math-transform-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
44,95c41ac597d6,MoveCamera,GAME,GAME/CAMERA.C,2461,phd_QuickW2VMatrix,math-transform-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
45,95c41ac597d6,MoveCamera,GAME,GAME/CAMERA.C,2475,SIN,math-transform-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
46,95c41ac597d6,MoveCamera,GAME,GAME/CAMERA.C,2475,phd_atan_asm,math-transform-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
47,95c41ac597d6,MoveCamera,GAME,GAME/CAMERA.C,2477,COS,math-transform-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
48,95c41ac597d6,MoveCamera,GAME,GAME/CAMERA.C,2477,phd_atan_asm,math-transform-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
49,95c41ac597d6,UpdateCameraElevation,GAME,GAME/CAMERA.C,1958,GetLaraJointPos,lara-state-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
50,95c41ac597d6,UpdateCameraElevation,GAME,GAME/CAMERA.C,1961,SECTOR,math-transform-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
51,95c41ac597d6,UpdateCameraElevation,GAME,GAME/CAMERA.C,1962,SECTOR,math-transform-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
52,95c41ac597d6,UpdateCameraElevation,GAME,GAME/CAMERA.C,1963,GetLaraJointPos,lara-state-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
53,95c41ac597d6,UpdateCameraElevation,GAME,GAME/CAMERA.C,1967,phd_atan_asm,math-transform-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
54,95c41ac597d6,CreatureCollision,GAME,GAME/COLLIDE.C,382,UNIMPLEMENTED,stub-marker,stub-unimplemented,no,no,no,source-backed-callsite-needs-readiness-gate
55,95c41ac597d6,ItemPushLaraStatic,GAME,GAME/COLLIDE.C,123,COS,math-transform-helper,stub-unimplemented,no,no,no,source-backed-callsite-needs-readiness-gate
56,95c41ac597d6,ItemPushLaraStatic,GAME,GAME/COLLIDE.C,337,UNIMPLEMENTED,stub-marker,stub-unimplemented,no,no,no,source-backed-callsite-needs-readiness-gate
57,95c41ac597d6,TriggerDebris,GAME,GAME/DEBRIS.C,51,UNIMPLEMENTED,stub-marker,stub-unimplemented,no,no,no,source-backed-callsite-needs-readiness-gate
58,95c41ac597d6,SoundEffect,GAME,GAME/EFFECTS.C,627,UNIMPLEMENTED,stub-marker,stub-unimplemented,no,no,no,source-backed-callsite-needs-readiness-gate
59,95c41ac597d6,LaraWaterCurrent,GAME,GAME/LARASWIM.C,29,UNIMPLEMENTED,stub-marker,stub-unimplemented,no,no,no,source-backed-callsite-needs-readiness-gate
60,95c41ac597d6,ControlRollingBall,GAME,GAME/TRAPS.C,478,UNIMPLEMENTED,stub-marker,stub-unimplemented,no,no,no,source-backed-callsite-needs-readiness-gate
